ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1232530	0.2814	0.01586493	2.823198	-3.02908	0.15303771	21704217	Msantd4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils
ILMN_2648967	0.2839	0.01602534	-2.817692	-3.0383	-0.27187765	112363120	Arrdc4	arrestin domain containing 4
ILMN_1259322	0.284	0.01604994	2.816853	-3.03971	0.59145377	118130875	Pdk4	pyruvate dehydrogenase kinase, isoenzyme 4
ILMN_2706326	0.2842	0.01607671	-2.815941	-3.04123	-0.18262753	6752949	Chrne	cholinergic receptor, nicotinic, epsilon polypeptide
ILMN_2650439	0.2842	0.01609719	2.815244	-3.0424	0.19937273	237874258	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1
ILMN_2734181	0.2848	0.01615237	2.813371	-3.04554	0.31340871	133892533	Acss2	acyl-CoA synthetase short-chain family member 2
ILMN_2600646	0.2848	0.01619503	2.811927	-3.04796	0.15139867	124001581	Mia3	melanoma inhibitory activity 3
ILMN_3162113	0.2848	0.01619661	-2.811873	-3.04804	-0.14898699	114326531	Zdhhc18	zinc finger, DHHC domain containing 18
ILMN_3011719	0.2848	0.01620948	-2.811439	-3.04877	-0.22163995	258613897	Hjurp	Holliday junction recognition protein
ILMN_2591440	0.2851	0.01624059	2.810389	-3.05053	0.32812095	161353445	Noct	nocturnin
ILMN_2953677	0.2852	0.01626687	-2.809504	-3.05201	-0.13135841	313747482	Ei24	etoposide induced 2.4 mRNA
ILMN_1219173	0.2859	0.01632579	2.807525	-3.05533	0.12920501	188497643	Noc3l	NOC3 like DNA replication regulator
ILMN_2506499	0.2861	0.01641598	2.804509	-3.06037	0.17752849	146198826	Ube3a	ubiquitin protein ligase E3A
ILMN_2737008	0.2861	0.01642691	-2.804145	-3.06098	-0.21569944	294661851	Ebna1bp2	EBNA1 binding protein 2
ILMN_2593774	0.2861	0.01643041	2.804028	-3.06118	0.59499316	127138619	Rgcc	regulator of cell cycle
ILMN_2863674	0.2861	0.01647246	2.802629	-3.06352	0.26723696	162287254	Myog	myogenin
ILMN_2924715	0.2861	0.01647429	-2.802568	-3.06362	-0.24555882	142371522	Lsmem1	leucine-rich single-pass membrane protein 1
ILMN_1218868	0.2861	0.01647789	-2.802449	-3.06382	-0.17374765	114158690	Cops8	COP9 signalosome subunit 8
ILMN_2600627	0.2861	0.01648181	-2.802318	-3.06404	-0.19037788	31981993	Noc4l	NOC4 like
ILMN_1212975	0.2861	0.01649884	-2.801753	-3.06499	-0.27212941	312222690	Dcaf11	DDB1 and CUL4 associated factor 11
ILMN_2512442	0.2861	0.01650793	2.801451	-3.06549	0.15963305	161353466	Zfp395	zinc finger protein 395
ILMN_2607675	0.2863	0.01654464	-2.800235	-3.06753	-0.28299916	294997229	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
ILMN_2678521	0.2863	0.01655917	2.799755	-3.06833	0.21772055	225903456	Gpr146	G protein-coupled receptor 146
ILMN_2734848	0.2872	0.01662997	2.797419	-3.07224	0.15656628	100913022	Brd2	bromodomain containing 2
ILMN_1230518	0.2876	0.01669174	-2.795389	-3.07564	-0.22973486	261823981	Prps1	phosphoribosyl pyrophosphate synthetase 1
ILMN_1252076	0.2876	0.01673585	2.793944	-3.07806	0.38163812	148747322	Lyz2	lysozyme 2
ILMN_1246390	0.2876	0.01677222	2.792756	-3.08004	0.15969	165377213	Slc20a2	solute carrier family 20, member 2
ILMN_2828768	0.2876	0.01678001	2.792502	-3.08047	0.14194622	46852150	Usp28	ubiquitin specific peptidase 28
ILMN_2613558	0.2876	0.01678376	-2.792379	-3.08067	-0.16356102	31980682	Cers5	ceramide synthase 5
ILMN_2751215	0.2876	0.01679153	2.792125	-3.0811	0.24356363	229608943	Tor1aip1	torsin A interacting protein 1
ILMN_1226152	0.2876	0.01679831	-2.791905	-3.08147	-0.12067506	110625893	Alkbh4	alkB homolog 4, lysine demethylase
ILMN_2634317	0.2876	0.01681969	-2.791208	-3.08263	-0.65272074	261878586	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3
ILMN_1232901	0.2876	0.0168502	-2.790216	-3.08429	-0.23319618	270288735	Vamp5	vesicle-associated membrane protein 5
ILMN_2933692	0.2876	0.01689526	-2.788754	-3.08674	-0.14736169	170784810	Upf1	UPF1 regulator of nonsense transcripts homolog (yeast)
ILMN_1254444	0.2876	0.01690122	2.788561	-3.08706	0.19146838	141801159	Dus4l	dihydrouridine synthase 4-like (S. cerevisiae)
ILMN_2664797	0.2876	0.01690144	-2.788553	-3.08707	-0.13382072	356582314	Nbr1	neighbor of Brca1 gene 1
ILMN_2654403	0.2876	0.01691763	2.788029	-3.08795	0.2309506	133892912	Rnf11	ring finger protein 11
ILMN_2600779	0.2876	0.01692584	2.787763	-3.0884	0.2992531	142376092	Ip6k3	inositol hexaphosphate kinase 3
ILMN_2928051	0.2876	0.01694322	-2.787202	-3.08934	-0.13333665	38372904	Rab8a	RAB8A, member RAS oncogene family
ILMN_2654186	0.2876	0.01695745	-2.786742	-3.0901	-0.3288913	162461124	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9
ILMN_1243128	0.2879	0.0169924	-2.785614	-3.09199	-0.13955769	160358824	Apoh	apolipoprotein H
ILMN_2981363	0.2879	0.01701429	2.784909	-3.09317	0.14953035	148747228	Emilin2	elastin microfibril interfacer 2
ILMN_2657728	0.288	0.01703495	-2.784245	-3.09428	-0.13925423	141801810	Stxbp2	syntaxin binding protein 2
ILMN_2645981	0.2882	0.01710504	2.781996	-3.09804	0.11499771	507116146	Akap10	A kinase (PRKA) anchor protein 10
ILMN_2724235	0.2882	0.01710653	-2.781949	-3.09812	-0.18163907	600971663	Myo18a	myosin XVIIIA
ILMN_2704826	0.2882	0.01710683	2.781939	-3.09814	0.40568399	142366266	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)
ILMN_2824723	0.2886	0.01716995	2.779922	-3.10151	0.13142659	31982715	Timm10b	translocase of inner mitochondrial membrane 10B
ILMN_2617433	0.2886	0.01718953	2.779298	-3.10255	0.21356584	930945786	Actb	actin, beta
ILMN_2473348	0.2886	0.01720599	-2.778774	-3.10343	-0.20918869	142352053	Ttc13	tetratricopeptide repeat domain 13
ILMN_2619107	0.2886	0.01722223	-2.778258	-3.10429	-0.29568808	85838506	Lgals1	lectin, galactose binding, soluble 1
ILMN_1238583	0.2886	0.01722397	-2.778202	-3.10439	-0.18121745	141802812	Aagab	alpha- and gamma-adaptin binding protein
ILMN_1251426	0.2888	0.01725404	2.777247	-3.10598	0.24854812	31981435	Klf7	Kruppel-like factor 7 (ubiquitous)
ILMN_2657791	0.2889	0.01728326	-2.77632	-3.10753	-0.16418553	444299611	Cdkl2	cyclin-dependent kinase-like 2 (CDC2-related kinase)
ILMN_2674315	0.2889	0.01733413	-2.774711	-3.11022	-0.17050906	553727195	Dysf	dysferlin
ILMN_1238886	0.2889	0.0173384	-2.774576	-3.11045	-0.21133971	255708468	Ccl8	chemokine (C-C motif) ligand 8
ILMN_2624854	0.2889	0.01735974	-2.773902	-3.11157	-0.25271928	141802539	Gstm2	glutathione S-transferase, mu 2
ILMN_1213817	0.2889	0.01736822	-2.773635	-3.11202	-1.37340135	NA		
ILMN_2693940	0.2889	0.01737453	-2.773436	-3.11235	-0.11360612	158303321	Psmb8	proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)
ILMN_2598852	0.2908	0.01751243	2.769106	-3.11959	0.15905911	153792000	Ranbp1	RAN binding protein 1
ILMN_2975718	0.2911	0.01757222	-2.767239	-3.12271	-0.1797886	550822318	Rps6ka1	ribosomal protein S6 kinase polypeptide 1
ILMN_2681916	0.2911	0.01757356	2.767197	-3.12278	0.16144248	133892762	Chrna2	cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)
ILMN_2599794	0.2911	0.017588	-2.766747	-3.12353	-0.66627347	563580290	Apoc1	apolipoprotein C-I
ILMN_2706514	0.2911	0.017607	2.766156	-3.12452	0.16983123	929981608	Bcl2	B cell leukemia/lymphoma 2
ILMN_2654754	0.292	0.01769275	2.763495	-3.12897	0.22960816	595763263	Pdpn	podoplanin
ILMN_2659229	0.292	0.01769584	-2.763399	-3.12913	-0.24390264	459683843	Rpl22	ribosomal protein L22
ILMN_2942551	0.2925	0.01774784	-2.761792	-3.13181	-0.34684658	226371691	Sh3rf2	SH3 domain containing ring finger 2
ILMN_3061923	0.295	0.01792078	2.75648	-3.14068	0.12842076	84872202	Rbms2	RNA binding motif, single stranded interacting protein 2
ILMN_2621643	0.2951	0.01794317	2.755796	-3.14183	0.21794781	161484653	Col4a1	collagen, type IV, alpha 1
ILMN_2491202	0.2951	0.01796622	-2.755092	-3.143	-0.15775481	257153364	Vnn3	vanin 3
ILMN_2618525	0.2955	0.01802131	2.753415	-3.1458	0.11839301	161086915	Camk2a	calcium/calmodulin-dependent protein kinase II alpha
ILMN_1242677	0.2955	0.01802639	2.75326	-3.14606	0.14344351	46877108	Galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
ILMN_2865285	0.2958	0.01806752	2.752012	-3.14814	0.14310829	357527360	Folr2	folate receptor 2 (fetal)
ILMN_2841753	0.2965	0.0181274	-2.750199	-3.15117	-0.21708718	162417950	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
ILMN_1236906	0.2969	0.01817143	-2.74887	-3.15339	-0.20027731	255918236	Cdkn2aipnl	CDKN2A interacting protein N-terminal like
ILMN_1257299	0.2975	0.01822514	-2.747253	-3.15609	-0.43220421	181337096	G0s2	G0/G1 switch gene 2
ILMN_2752074	0.2981	0.01828238	2.745534	-3.15896	0.24990962	226958352	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform
ILMN_2620799	0.2989	0.01837015	-2.74291	-3.16334	-0.29955269	46849717	Dennd2c	DENN/MADD domain containing 2C
ILMN_1237939	0.2989	0.01837547	-2.742751	-3.1636	-0.12828604	33469018	Prkrir	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)
ILMN_2791074	0.3002	0.0184899	-2.739349	-3.16928	-0.17084229	113199780	Wdr60	WD repeat domain 60
ILMN_1226970	0.3002	0.01850325	-2.738954	-3.16994	-0.19447791	31543965	Wwp2	WW domain containing E3 ubiquitin protein ligase 2
ILMN_1232099	0.3002	0.01851049	2.73874	-3.17029	0.24820616	254281188	Tspan3	tetraspanin 3
ILMN_1256234	0.3005	0.0185898	-2.736396	-3.1742	-0.12008327	171543857	Hmgcl	3-hydroxy-3-methylglutaryl-Coenzyme A lyase
ILMN_1247156	0.3005	0.01862282	-2.735424	-3.17583	-1.16901956	157951675	Apoa2	apolipoprotein A-II
ILMN_2825391	0.3005	0.01863387	-2.735099	-3.17637	-0.12742654	146198753	Mob3c	MOB kinase activator 3C
ILMN_2918440	0.3005	0.01864718	-2.734707	-3.17702	-0.23901884	21450212	Aarsd1	alanyl-tRNA synthetase domain containing 1
ILMN_2943165	0.3005	0.01864997	-2.734625	-3.17716	-0.24952317	145301575	Aqp7	aquaporin 7
ILMN_2849680	0.3005	0.0186507	2.734604	-3.17719	0.13702694	224809569	Tmem14c	transmembrane protein 14C
ILMN_2687169	0.3005	0.01866893	-2.734068	-3.17809	-0.21115128	162417969	Id3	inhibitor of DNA binding 3
ILMN_1257060	0.3007	0.01873781	-2.73205	-3.18145	-0.26367771	31543133	Pla2g15	phospholipase A2, group XV
ILMN_1216522	0.3007	0.01874423	2.731862	-3.18177	0.21948774	255759917	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1
ILMN_2917338	0.3007	0.01875057	2.731677	-3.18208	0.15994301	142350216	Rnf125	ring finger protein 125
ILMN_2729263	0.3007	0.01876927	-2.73113	-3.18299	-0.15784331	756141036	Coq7	demethyl-Q 7
ILMN_2444505	0.3007	0.01880278	2.730153	-3.18462	0.12925181	118130157	Tmem189	transmembrane protein 189
ILMN_2707137	0.3007	0.0188034	2.730135	-3.18465	0.33535819	194328763	Jade1	jade family PHD finger 1
ILMN_2629657	0.3015	0.01887137	2.728157	-3.18795	0.29331613	47059498	Ybx3	Y box protein 3
ILMN_2838492	0.3015	0.01888832	2.727665	-3.18877	0.17392582	118130655	Styx	serine/threonine/tyrosine interaction protein
ILMN_2462448	0.3016	0.01891446	2.726907	-3.19003	0.20650911	254911121	Tufm	Tu translation elongation factor, mitochondrial
ILMN_1250103	0.3022	0.01897435	-2.725174	-3.19292	-0.10577729	356991190	Tle2	transducin-like enhancer of split 2
ILMN_2686571	0.3022	0.01900028	-2.724425	-3.19417	-0.20834522	228008336	Psmc3	proteasome (prosome, macropain) 26S subunit, ATPase 3
ILMN_2755443	0.3022	0.01901444	2.724017	-3.19485	0.25116615	594591522	Sh3kbp1	SH3-domain kinase binding protein 1
ILMN_2732491	0.3028	0.0190744	-2.722291	-3.19773	-0.17147002	54792125	Fam19a5	family with sequence similarity 19, member A5
ILMN_2734391	0.3031	0.01911962	2.720992	-3.19989	0.24418266	158534080	Ramp1	receptor (calcitonin) activity modifying protein 1
ILMN_1252206	0.3031	0.0191329	-2.720612	-3.20052	-0.22210431	161169033	Phtf2	putative homeodomain transcription factor 2
ILMN_2855315	0.304	0.01921013	2.718403	-3.2042	0.29797642	587651922	Hist1h1c	histone cluster 1, H1c
ILMN_2685772	0.3046	0.01928621	-2.716236	-3.20782	-0.18448426	409264678	Sort1	sortilin 1
ILMN_1259450	0.3046	0.01928836	2.716175	-3.20792	0.23194646	145966807	Eya4	EYA transcriptional coactivator and phosphatase 4
ILMN_2759770	0.3046	0.01933652	-2.714808	-3.2102	-0.18313339	303324583	Nploc4	NPL4 homolog, ubiquitin recognition factor
ILMN_2483304	0.3046	0.0193785	2.713619	-3.21218	0.36026106	118131124	Lyve1	lymphatic vessel endothelial hyaluronan receptor 1
ILMN_1256463	0.3046	0.01938501	-2.713435	-3.21248	-0.10707039	21704177	Tmem159	transmembrane protein 159
ILMN_3065459	0.3046	0.01939623	-2.713117	-3.21301	-1.38917703	554790318	Mup2	major urinary protein 2
ILMN_1214450	0.3046	0.01942921	2.712186	-3.21456	0.16265712	148540040	Qrsl1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
ILMN_2603540	0.3046	0.01943547	-2.712009	-3.21486	-0.16161206	118150669	Slc39a7	solute carrier family 39 (zinc transporter), member 7
ILMN_2946088	0.3046	0.01944044	-2.711869	-3.21509	-0.18121628	86262133	Panx1	pannexin 1
ILMN_2801540	0.3046	0.01944798	-2.711656	-3.21545	-0.11605576	213688333	Chchd5	coiled-coil-helix-coiled-coil-helix domain containing 5
ILMN_1225226	0.3046	0.01946769	-2.711101	-3.21637	-0.17812781	93102414	Gart	phosphoribosylglycinamide formyltransferase
ILMN_2746895	0.3046	0.0194899	-2.710476	-3.21741	-0.17904444	118130700	Ffar4	free fatty acid receptor 4
ILMN_2704900	0.3048	0.01952229	2.709565	-3.21893	0.14116679	545479165	Dffa	DNA fragmentation factor, alpha subunit
ILMN_2717199	0.305	0.01955168	-2.70874	-3.2203	-0.15160679	226958305	Sdf2	stromal cell derived factor 2
ILMN_1221060	0.3061	0.01968441	-2.70503	-3.22648	-0.3893481	187960102	Pparg	peroxisome proliferator activated receptor gamma
ILMN_2949869	0.3061	0.01968829	-2.704922	-3.22666	-0.12099828	239915964	Ift88	intraflagellar transport 88
ILMN_2533459	0.3061	0.01969413	-2.704759	-3.22693	-0.10766421	NA		
ILMN_2682173	0.3061	0.01972267	2.703965	-3.22825	0.12702849	57863770	Mfsd11	major facilitator superfamily domain containing 11
ILMN_2602462	0.3061	0.0197377	-2.703547	-3.22895	-0.10336186	312596941	Snx5	sorting nexin 5
ILMN_2896639	0.3061	0.01974346	-2.703387	-3.22922	-0.14054839	15451839	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7
ILMN_2874491	0.3061	0.01978163	-2.702328	-3.23098	-0.1227475	133892273	Tnip2	TNFAIP3 interacting protein 2
ILMN_1255255	0.3061	0.01978522	2.702228	-3.23115	0.14551181	118130200	Dync1li1	dynein cytoplasmic 1 light intermediate chain 1
ILMN_3105499	0.3067	0.01987823	-2.699656	-3.23543	-0.19910194	109891939	Dlgap4	discs, large homolog-associated protein 4 (Drosophila)
ILMN_2970742	0.3067	0.019879	2.699635	-3.23546	0.1445803	111186462	Rnf170	ring finger protein 170
ILMN_2859847	0.3067	0.01990177	-2.699007	-3.23651	-0.28582193	268836254	Pygl	liver glycogen phosphorylase
ILMN_2755578	0.3067	0.0199079	-2.698838	-3.23679	-0.56483633	597955304	Nnat	neuronatin
ILMN_2624385	0.3077	0.01998909	-2.696606	-3.24051	-0.14550295	224809385	Use1	unconventional SNARE in the ER 1 homolog (S. cerevisiae)
ILMN_2740710	0.308	0.02002916	-2.695507	-3.24233	-0.14786914	255683383	Klhdc4	kelch domain containing 4
ILMN_2661287	0.3082	0.02006132	2.694627	-3.2438	0.25060574	563317856	Alpl	alkaline phosphatase, liver/bone/kidney
ILMN_3062126	0.3084	0.02009723	2.693646	-3.24543	0.10106919	125347157	Plcd4	phospholipase C, delta 4
ILMN_2945348	0.3095	0.02018925	2.69114	-3.2496	0.17966547	172072618	Glrx	glutaredoxin
ILMN_2707207	0.3097	0.02024797	-2.689546	-3.25225	-0.29410091	251823938	Hhatl	hedgehog acyltransferase-like
ILMN_2792089	0.3097	0.02025778	2.689281	-3.25269	0.15195431	928192568	Srebf1	sterol regulatory element binding transcription factor 1
ILMN_3143069	0.3097	0.02027098	2.688923	-3.25329	0.14945343	84794639	Klhl15	kelch-like 15
ILMN_2698499	0.3097	0.02030186	2.688088	-3.25468	0.18737702	551894408	Nox4	NADPH oxidase 4
ILMN_1257855	0.3097	0.02032554	2.687448	-3.25574	0.14414318	262263307	Stard8	START domain containing 8
ILMN_2790373	0.3097	0.02033882	-2.68709	-3.25634	-0.23332111	157951644	Snn	stannin
ILMN_2614494	0.3097	0.02034732	-2.686861	-3.25672	-0.43534476	240120111	Fah	fumarylacetoacetate hydrolase
ILMN_2609568	0.31	0.02038947	-2.685726	-3.25861	-0.20374879	657940872	Pygo2	pygopus 2
ILMN_2892441	0.3107	0.02048645	-2.683122	-3.26294	-0.1632221	160298216	Gsta4	glutathione S-transferase, alpha 4
ILMN_2859659	0.3107	0.02052052	-2.68221	-3.26445	-0.1383906	299522834	Dctn2	dynactin 2
ILMN_1235751	0.3107	0.02059854	-2.680128	-3.26791	-0.13554608	146141189	Dus1l	dihydrouridine synthase 1-like (S. cerevisiae)
ILMN_1219466	0.3107	0.02062598	-2.679397	-3.26913	-0.1719884	121582461	C130074G19Rik	RIKEN cDNA C130074G19 gene
ILMN_2946608	0.3107	0.02065604	-2.678598	-3.27046	-0.2029971	142369094	Borcs6	BLOC-1 related complex subunit 6
ILMN_2680533	0.3107	0.02065961	-2.678503	-3.27061	-0.17492164	160298218	Gstt1	glutathione S-transferase, theta 1
ILMN_2598239	0.3107	0.02066387	-2.67839	-3.2708	-0.20014284	89337276	Stk25	serine/threonine kinase 25 (yeast)
ILMN_1220086	0.3107	0.02069215	2.677639	-3.27205	0.25659014	326937472	Yipf7	Yip1 domain family, member 7
ILMN_2628122	0.3107	0.02069483	-2.677568	-3.27217	-0.23563612	274320372	Gnl3l	guanine nucleotide binding protein-like 3 (nucleolar)-like
ILMN_3139800	0.3107	0.02070137	-2.677395	-3.27246	-0.17635498	41281939	Bre	brain and reproductive organ-expressed protein
ILMN_2680128	0.3107	0.02070898	2.677193	-3.27279	0.19808736	61742809	Zc3h13	zinc finger CCCH type containing 13
ILMN_1228469	0.3107	0.0207296	-2.676647	-3.2737	-0.60411112	563580290	Apoc1	apolipoprotein C-I
ILMN_2623393	0.3107	0.02073703	-2.67645	-3.27403	-0.94755649	563407068	Apoa1	apolipoprotein A-I
ILMN_2805071	0.3107	0.02077024	2.675572	-3.27549	0.1563627	183396772	Ap4s1	adaptor-related protein complex AP-4, sigma 1
ILMN_2700400	0.3107	0.02078133	2.675279	-3.27597	0.14537823	146149201	Galnt11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11
ILMN_1246201	0.3107	0.02081851	2.674298	-3.2776	0.10277287	254826785	Cacna1h	calcium channel, voltage-dependent, T type, alpha 1H subunit
ILMN_2736521	0.3107	0.02081941	-2.674274	-3.27764	-0.13129396	157951720	Pifo	primary cilia formation
ILMN_2614889	0.3107	0.02082783	2.674052	-3.27801	0.11760677	92087056	B3gnt8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
ILMN_2671517	0.3107	0.02082857	2.674033	-3.27804	0.17653508	255069796	Rps15	ribosomal protein S15
ILMN_2994299	0.3107	0.02086157	-2.673164	-3.27949	-0.10960756	902967468	Hgfac	hepatocyte growth factor activator
ILMN_2598222	0.3107	0.02088646	2.672509	-3.28058	0.20624598	55769544	Mrpl43	mitochondrial ribosomal protein L43
ILMN_2991660	0.3107	0.02088759	-2.67248	-3.28062	-0.22839344	262073011	Mif4gd	MIF4G domain containing
ILMN_2644350	0.3109	0.02092887	2.671396	-3.28243	0.21692103	134152684	Thy1	thymus cell antigen 1, theta
ILMN_3128616	0.3109	0.02093777	-2.671163	-3.28281	-0.16275004	255708435	Pik3cd	phosphatidylinositol 3-kinase catalytic delta polypeptide
ILMN_2917471	0.3111	0.02097054	2.670304	-3.28424	0.33198067	443609484	Ednrb	endothelin receptor type B
ILMN_2679532	0.3113	0.02100707	-2.669349	-3.28583	-0.1392919	142349821	Lage3	L antigen family, member 3
ILMN_2754596	0.3126	0.02115375	-2.665529	-3.29217	-0.14239823	124301218	Agap3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
ILMN_2788223	0.3126	0.02115966	-2.665376	-3.29243	-0.61985963	156231019	Kng1	kininogen 1
ILMN_2963720	0.3126	0.02117097	2.665083	-3.29291	0.13731552	168480099	Cilp2	cartilage intermediate layer protein 2
ILMN_1219136	0.3126	0.0211789	-2.664877	-3.29325	-0.16411364	255760021	Vamp8	vesicle-associated membrane protein 8
ILMN_2440066	0.313	0.02124385	-2.663196	-3.29605	-0.42642981	114326470	Tpra1	transmembrane protein, adipocyte asscociated 1
ILMN_2843782	0.313	0.02127532	2.662383	-3.2974	0.19447696	1031698845	Tpst2	protein-tyrosine sulfotransferase 2
ILMN_3001452	0.313	0.02129764	-2.661807	-3.29835	-0.15137119	270309156	Extl3	exostoses (multiple)-like 3
ILMN_2456495	0.313	0.02132421	-2.661123	-3.29949	-0.1324622	22122756	Zfp553	zinc finger protein 553
ILMN_1241695	0.313	0.02132515	2.661099	-3.29953	0.20279698	119637843	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D
ILMN_2721360	0.313	0.02133019	-2.660969	-3.29974	-0.1360804	93102412	Galk1	galactokinase 1
ILMN_1232766	0.3131	0.02138266	-2.65962	-3.30198	-0.1246991	142382199	Sccpdh	saccharopine dehydrogenase (putative)
ILMN_2957904	0.3131	0.02139528	-2.659296	-3.30252	-0.26606819	460417284	Ufsp2	UFM1-specific peptidase 2
ILMN_1244991	0.3131	0.02139622	-2.659272	-3.30256	-0.20671106	142371789	Fbxo21	F-box protein 21
ILMN_2780424	0.3139	0.02147432	-2.657271	-3.30588	-0.24355175	158508425	Zfp36l1	zinc finger protein 36, C3H type-like 1
ILMN_1259215	0.3149	0.02156136	-2.65505	-3.30957	-0.15487956	673130996	Serpina10	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10
ILMN_2694397	0.3153	0.02162771	-2.653363	-3.31237	-0.13606345	146198555	Poldip3	polymerase (DNA-directed), delta interacting protein 3
