ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2921163	0.69649	1.77e-01	1.4547651	-5.07935	0.05864595	270047513	Rsf1	remodeling and spacing factor 1
ILMN_1257408	0.69649	1.77e-01	1.4543656	-5.07985	0.39163952	119508436	Mrpl4	mitochondrial ribosomal protein L4
ILMN_2939666	0.69649	1.77e-01	1.4543594	-5.07985	0.08660022	125628663	Fzd2	frizzled class receptor 2
ILMN_2752720	0.69649	1.77e-01	-1.4543523	-5.07986	-0.08329585	31341088	C1s2	complement component 1, s subcomponent 2
ILMN_2682835	0.69649	1.77e-01	-1.4543148	-5.07991	-0.07555461	142373912	Asb9	ankyrin repeat and SOCS box-containing 9
ILMN_2994063	0.69649	1.77e-01	1.4543013	-5.07993	0.13081713	268836895	2810004N23Rik	RIKEN cDNA 2810004N23 gene
ILMN_2850792	0.69649	1.77e-01	-1.4542317	-5.08001	-0.26525466	225543182	Vwa5a	von Willebrand factor A domain containing 5A
ILMN_1226666	0.69649	1.77e-01	1.4537993	-5.08055	0.09503594	116268119	Cnn2	calponin 2
ILMN_2776619	0.69649	1.77e-01	1.4535116	-5.0809	0.21117061	124487414	Ltbp3	latent transforming growth factor beta binding protein 3
ILMN_2659503	0.69649	1.77e-01	1.4534296	-5.081	0.09565727	949474745	Cdh13	cadherin 13
ILMN_2515893	0.69649	1.77e-01	-1.4533072	-5.08116	-0.07754709	125660454	Zfp462	zinc finger protein 462
ILMN_2674032	0.69649	1.77e-01	-1.4531566	-5.08134	-0.20128758	142354700	Tmem128	transmembrane protein 128
ILMN_3138028	0.69649	1.77e-01	-1.4530706	-5.08145	-0.07990907	92091596	Arap1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
ILMN_1237917	0.69649	1.77e-01	-1.4528183	-5.08176	-0.256638	227330560	Sparcl1	SPARC-like 1
ILMN_3117483	0.69649	1.77e-01	-1.4527834	-5.0818	-0.08384098	663071154	Btg3	B cell translocation gene 3
ILMN_2618831	0.69649	1.77e-01	1.452722	-5.08188	0.48751004	300116247	Dnajc27	DnaJ heat shock protein family (Hsp40) member C27
ILMN_1250576	0.69649	1.77e-01	1.4526879	-5.08192	0.05595317	257467485	Ttc39c	tetratricopeptide repeat domain 39C
ILMN_3127391	0.69649	1.77e-01	-1.4525534	-5.08209	-0.40709175	85702361	Npr3	natriuretic peptide receptor 3
ILMN_1260020	0.69649	1.77e-01	1.4524055	-5.08227	0.11984554	118130604	Pcdh1	protocadherin 1
ILMN_3021192	0.69649	1.77e-01	1.4522188	-5.0825	0.07773669	124487365	Znhit6	zinc finger, HIT type 6
ILMN_1252222	0.69649	1.77e-01	1.4520487	-5.08271	0.14952468	254939512	Hectd2	HECT domain containing 2
ILMN_2650266	0.69649	1.77e-01	1.4520463	-5.08272	0.07209223	148539880	Amigo3	adhesion molecule with Ig like domain 3
ILMN_2619307	0.69649	1.77e-01	-1.4517788	-5.08305	-0.1369857	115292446	Aptx	aprataxin
ILMN_3071876	0.69649	1.77e-01	-1.4516979	-5.08315	-0.12506819	142379069	Lrrc48	leucine rich repeat containing 48
ILMN_1252621	0.69649	1.77e-01	1.4516363	-5.08322	0.14328699	19527141	Itfg2	integrin alpha FG-GAP repeat containing 2
ILMN_2848353	0.69649	1.77e-01	1.451291	-5.08365	0.18142702	141801945	Zfp771	zinc finger protein 771
ILMN_2833376	0.69649	1.77e-01	1.4512837	-5.08366	0.56995806	483968031	Prkaca	protein kinase, cAMP dependent, catalytic, alpha
ILMN_2759983	0.69649	1.78e-01	1.4511221	-5.08386	0.12054123	160333469	Cep85	centrosomal protein 85
ILMN_2695181	0.69649	1.78e-01	1.4510903	-5.0839	0.74738246	226529498	Smtn	smoothelin
ILMN_2883990	0.69649	1.78e-01	1.4510589	-5.08394	0.12891697	213513164	Rbms1	RNA binding motif, single stranded interacting protein 1
ILMN_3065779	0.69649	1.78e-01	-1.4508957	-5.08414	-0.0987205	555290050	Mier1	MEIR1 treanscription regulator
ILMN_2747839	0.69649	1.78e-01	-1.4508482	-5.0842	-0.09441421	170014743	2310035C23Rik	RIKEN cDNA 2310035C23 gene
ILMN_2978878	0.69649	1.78e-01	1.4507999	-5.08426	0.22259886	23956307	Lrrc20	leucine rich repeat containing 20
ILMN_2758690	0.69662	1.78e-01	-1.4505076	-5.08462	-0.14061636	158508662	Mrps17	mitochondrial ribosomal protein S17
ILMN_2453695	0.69664	1.78e-01	-1.4500603	-5.08517	-0.24174797	917959274	Urod	uroporphyrinogen decarboxylase
ILMN_2617228	0.69664	1.78e-01	1.4499903	-5.08526	0.20195221	600971650	Aurka	aurora kinase A
ILMN_1244144	0.69664	1.78e-01	-1.449969	-5.08528	-0.0802152	594191020	Hs6st2	heparan sulfate 6-O-sulfotransferase 2
ILMN_2773422	0.69664	1.78e-01	1.4493212	-5.08608	0.29139143	118403318	Tmem134	transmembrane protein 134
ILMN_1251296	0.69664	1.78e-01	1.4493076	-5.0861	0.06313412	597517947	Elf2	E74-like factor 2
ILMN_3163115	0.69664	1.78e-01	-1.4492784	-5.08614	-0.08288982	255918226	Shank3	SH3/ankyrin domain gene 3
ILMN_2662803	0.69664	1.78e-01	1.448795	-5.08673	0.15308614	113930725	Ptx3	pentraxin related gene
ILMN_2670727	0.69664	1.78e-01	1.4487735	-5.08676	0.3966097	167466247	Gtf3a	general transcription factor III A
ILMN_2795698	0.69664	1.78e-01	-1.4487567	-5.08678	-0.15888768	146149215	Paox	polyamine oxidase (exo-N4-amino)
ILMN_2802952	0.69664	1.78e-01	-1.4484714	-5.08713	-0.10739106	46195813	Ice2	interactor of little elongation complex ELL subunit 2
ILMN_2660110	0.69664	1.78e-01	1.4483158	-5.08733	0.62080488	226442747	Apba3	amyloid beta (A4) precursor protein-binding, family A, member 3
ILMN_2945483	0.69664	1.78e-01	-1.4482391	-5.08742	-0.23689968	893559362	Csde1	cold shock domain containing E1, RNA binding
ILMN_2905120	0.69664	1.78e-01	-1.4480316	-5.08768	-0.07000543	295148237	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1
ILMN_2956895	0.69664	1.78e-01	-1.4479807	-5.08774	-0.09721617	167466257	Cul4a	cullin 4A
ILMN_2744758	0.69664	1.78e-01	1.447871	-5.08788	0.31009594	134031965	Slc35a4	solute carrier family 35, member A4
ILMN_2791578	0.69664	1.78e-01	-1.4475675	-5.08825	-0.30540105	194018528	Gspt1	G1 to S phase transition 1
ILMN_2640944	0.69664	1.79e-01	-1.4473728	-5.08849	-0.40955051	281485614	Ndufs4	NADH dehydrogenase (ubiquinone) Fe-S protein 4
ILMN_1258076	0.69664	1.79e-01	1.4469878	-5.08897	0.06119597	558516026	Etv3	ets variant 3
ILMN_1243290	0.69664	1.79e-01	-1.446952	-5.08901	-0.07860672	554506495	Eya3	EYA transcriptional coactivator and phosphatase 3
ILMN_2645276	0.69664	1.79e-01	1.4469313	-5.08904	0.10272772	254939628	Spsb3	splA/ryanodine receptor domain and SOCS box containing 3
ILMN_1234590	0.69664	1.79e-01	-1.446725	-5.08929	-0.17632323	31982034	Rps8	ribosomal protein S8
ILMN_2904979	0.69664	1.79e-01	-1.446708	-5.08931	-0.0846132	255003774	Dus3l	dihydrouridine synthase 3-like (S. cerevisiae)
ILMN_1229259	0.69664	1.79e-01	-1.446611	-5.08943	-0.16964816	153791252	Sugt1	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)
ILMN_2612895	0.69669	1.79e-01	-1.4463019	-5.08981	-0.32000091	157951693	C2	complement component 2 (within H-2S)
ILMN_3075712	0.69669	1.79e-01	1.4462224	-5.08991	0.0800655	51593083	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
ILMN_2722438	0.69669	1.79e-01	-1.4459602	-5.09023	-0.09375042	148540011	Ccnf	cyclin F
ILMN_3151492	0.69669	1.79e-01	1.445615	-5.09066	0.16196909	71834682	Ankrd12	ankyrin repeat domain 12
ILMN_2723438	0.69669	1.79e-01	1.4455198	-5.09078	0.15282611	255760034	Nubp2	nucleotide binding protein 2
ILMN_2866742	0.69669	1.79e-01	-1.4454269	-5.09089	-0.09763563	119360342	Tmem92	transmembrane protein 92
ILMN_2647484	0.69669	1.79e-01	-1.4453852	-5.09094	-0.19252163	153945801	Prkd1	protein kinase D1
ILMN_2757641	0.6967	1.79e-01	-1.4452119	-5.09116	-0.24407968	226958661	Efna5	ephrin A5
ILMN_2928599	0.69689	1.79e-01	-1.4448624	-5.09159	-0.10722414	894216277	Siglech	sialic acid binding Ig-like lectin H
ILMN_2757931	0.69703	1.79e-01	-1.4444961	-5.09204	-0.10514277	229892313	Rraga	Ras-related GTP binding A
ILMN_2784686	0.69703	1.80e-01	-1.4438005	-5.0929	-0.09001544	226958526	Sox8	SRY (sex determining region Y)-box 8
ILMN_2708644	0.69703	1.80e-01	-1.4436448	-5.09309	-0.36415738	293651552	Eef1b2	eukaryotic translation elongation factor 1 beta 2
ILMN_1257880	0.69703	1.80e-01	1.4430443	-5.09383	0.36076182	112293268	Itga7	integrin alpha 7
ILMN_2970473	0.69703	1.80e-01	-1.4428949	-5.09401	-0.30875028	356582421	Npm1	nucleophosmin 1
ILMN_2984110	0.69703	1.80e-01	1.4427938	-5.09414	0.33938752	255522952	Plvap	plasmalemma vesicle associated protein
ILMN_1259949	0.69703	1.80e-01	-1.4426457	-5.09432	-0.07854148	261878522	Arhgef25	Rho guanine nucleotide exchange factor (GEF) 25
ILMN_1233901	0.69703	1.80e-01	-1.4426043	-5.09437	-0.24391275	73808095	Lsm7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_2868133	0.69703	1.80e-01	-1.4425049	-5.09449	-0.12120045	95113656	Gata6	GATA binding protein 6
ILMN_2636384	0.69703	1.80e-01	-1.4419736	-5.09515	-0.47801036	114155121	Uqcr10	ubiquinol-cytochrome c reductase, complex III subunit X
ILMN_1258998	0.69703	1.80e-01	-1.4415653	-5.09565	-0.12649297	142363583	Eapp	E2F-associated phosphoprotein
ILMN_2737192	0.69703	1.80e-01	-1.4413614	-5.0959	-0.27942083	118131193	Eif3g	eukaryotic translation initiation factor 3, subunit G
ILMN_1241452	0.69703	1.80e-01	-1.4413419	-5.09592	-0.09630683	284005383	Prkd3	protein kinase D3
ILMN_2702464	0.69703	1.80e-01	1.440843	-5.09654	0.07914109	118131036	Flot1	flotillin 1
ILMN_1216416	0.69703	1.80e-01	1.4405903	-5.09685	0.19792961	367460078	Rnf6	ring finger protein (C3H2C3 type) 6
ILMN_1223738	0.69703	1.80e-01	-1.4405707	-5.09687	-0.38875137	146149207	Prdx1	peroxiredoxin 1
ILMN_2910447	0.69703	1.80e-01	1.4403606	-5.09713	0.06922937	112821661	Olfr1471	olfactory receptor 1471
ILMN_2937375	0.69703	1.81e-01	-1.4399752	-5.09761	-0.09084367	15375311	C9	complement component 9
ILMN_1215898	0.69703	1.81e-01	1.4399597	-5.09763	0.12721574	190610051	Hirip3	HIRA interacting protein 3
ILMN_2610798	0.69703	1.81e-01	1.439903	-5.09769	0.36914187	119672914	Chmp4b	charged multivesicular body protein 4B
ILMN_2822915	0.69703	1.81e-01	1.4389756	-5.09884	0.08638471	146198621	Lnpep	leucyl/cystinyl aminopeptidase
ILMN_2976120	0.69703	1.81e-01	-1.4388723	-5.09896	-0.28719309	254281265	Ist1	increased sodium tolerance 1 homolog (yeast)
ILMN_1235132	0.69703	1.81e-01	-1.4388374	-5.09901	-0.07278622	952977789	Adam4	a disintegrin and metallopeptidase domain 4
ILMN_2987995	0.69703	1.81e-01	1.4383956	-5.09955	0.38277868	294712580	Bfar	bifunctional apoptosis regulator
ILMN_2908045	0.69703	1.81e-01	1.4380878	-5.09993	0.29713072	240120053	Akr7a5	aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)
ILMN_2626114	0.69703	1.81e-01	1.4380776	-5.09994	0.1688035	117676376	Rab3ip	RAB3A interacting protein
ILMN_2691680	0.69703	1.81e-01	-1.4380716	-5.09995	-0.0950803	164518936	Cyp4a14	cytochrome P450, family 4, subfamily a, polypeptide 14
ILMN_2633604	0.69703	1.81e-01	-1.4380275	-5.1	-0.109608	459683875	Ehmt1	euchromatic histone methyltransferase 1
ILMN_2649083	0.69703	1.81e-01	1.4379832	-5.10006	0.05640638	340007420	Clns1a	chloride channel, nucleotide-sensitive, 1A
ILMN_3151642	0.69703	1.81e-01	1.4378672	-5.1002	0.07945306	154240674	Myocd	myocardin
ILMN_2722902	0.69703	1.81e-01	-1.4377984	-5.10028	-0.17215049	113205072	Amfr	autocrine motility factor receptor
ILMN_2727911	0.69703	1.81e-01	-1.4377805	-5.1003	-0.06274753	37674213	Gmip	Gem-interacting protein
ILMN_2906473	0.69703	1.81e-01	1.437498	-5.10065	0.18166753	357197119	Mlst8	MTOR associated protein, LST8 homolog (S. cerevisiae)
ILMN_1231439	0.69703	1.81e-01	-1.4374436	-5.10072	-0.30599761	311893398	Aatk	apoptosis-associated tyrosine kinase
ILMN_1255164	0.69703	1.81e-01	-1.4371625	-5.10106	-0.10574856	NA		
ILMN_1258929	0.69703	1.81e-01	1.4370711	-5.10118	0.09108283	218505734	Atat1	alpha tubulin acetyltransferase 1
ILMN_2756460	0.69703	1.82e-01	1.4365659	-5.1018	0.22628687	227330585	Mtor	mechanistic target of rapamycin (serine/threonine kinase)
ILMN_2732585	0.69703	1.82e-01	-1.4364153	-5.10198	-0.09437906	229892251	Lyrm2	LYR motif containing 2
ILMN_2598457	0.69703	1.82e-01	-1.4361869	-5.10226	-0.08805027	40255300	Tas2r135	taste receptor, type 2, member 135
ILMN_2863674	0.69703	1.82e-01	1.4361579	-5.1023	0.19431676	162287254	Myog	myogenin
ILMN_1245492	0.69703	1.82e-01	1.4361558	-5.1023	0.11662218	327315354	Rxrb	retinoid X receptor beta
ILMN_2853744	0.69703	1.82e-01	-1.4360732	-5.1024	-0.23261365	141802629	Brix1	BRX1, biogenesis of ribosomes
ILMN_2891573	0.69703	1.82e-01	1.436054	-5.10243	0.34026265	244790024	Elp5	elongator acetyltransferase complex subunit 5
ILMN_2687744	0.69703	1.82e-01	1.4359406	-5.10257	0.15328179	941355825	Rnf167	ring finger protein 167
ILMN_2620030	0.69703	1.82e-01	1.4358518	-5.10267	0.26514463	157951597	Capn2	calpain 2
ILMN_2794608	0.69703	1.82e-01	1.4358386	-5.10269	0.38032192	340007382	Bcat2	branched chain aminotransferase 2, mitochondrial
ILMN_2640203	0.69703	1.82e-01	1.4356583	-5.10291	0.35651323	118130307	Tsfm	Ts translation elongation factor, mitochondrial
ILMN_2998630	0.69703	1.82e-01	-1.4354482	-5.10317	-0.18056589	260763884	Glt8d1	glycosyltransferase 8 domain containing 1
ILMN_2991574	0.69703	1.82e-01	1.4353184	-5.10333	0.12265745	219555650	Fam13c	family with sequence similarity 13, member C
ILMN_3031099	0.69703	1.82e-01	1.4353172	-5.10333	0.40056055	89337273	Coq10b	coenzyme Q10B
ILMN_3102653	0.69703	1.82e-01	-1.4349423	-5.10379	-0.07662648	88759353	Glyctk	glycerate kinase
ILMN_2592449	0.69703	1.82e-01	-1.4348518	-5.1039	-0.07833005	142345619	Cnppd1	cyclin Pas1/PHO80 domain containing 1
ILMN_2827081	0.69703	1.82e-01	-1.4347102	-5.10408	-0.08114922	599045527	Sgk2	serum/glucocorticoid regulated kinase 2
ILMN_2616274	0.69703	1.82e-01	1.4346566	-5.10414	0.1150656	40556380	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)
ILMN_2696146	0.69703	1.82e-01	1.4342452	-5.10465	0.07567446	38142487	Pdpr	pyruvate dehydrogenase phosphatase regulatory subunit
ILMN_2901402	0.69703	1.82e-01	1.4342142	-5.10468	0.14980386	254911086	Dcun1d3	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)
ILMN_2965660	0.69703	1.82e-01	-1.4340134	-5.10493	-0.22486264	142385643	Apcdd1	adenomatosis polyposis coli down-regulated 1
ILMN_2838871	0.69703	1.82e-01	1.4337036	-5.10531	0.30033596	576067828	Sidt2	SID1 transmembrane family, member 2
ILMN_3092415	0.69703	1.82e-01	1.4335567	-5.10549	0.41636495	270132745	Hbp1	high mobility group box transcription factor 1
ILMN_1257077	0.69703	1.82e-01	-1.4334821	-5.10558	-0.16363796	326439085	Jag1	jagged 1
ILMN_2870672	0.69703	1.82e-01	-1.433273	-5.10584	-0.27399247	168693627	Fbln1	fibulin 1
ILMN_1236724	0.69703	1.82e-01	-1.4331129	-5.10604	-0.08324767	313851063	Tnc	tenascin C
ILMN_2597710	0.69703	1.83e-01	1.4328734	-5.10633	0.3389289	489406299	Lmna	lamin A
ILMN_2736071	0.69703	1.83e-01	-1.432639	-5.10662	-0.28947052	551410102	Polr2k	polymerase (RNA) II (DNA directed) polypeptide K
ILMN_1234521	0.69703	1.83e-01	-1.432491	-5.1068	-0.2897392	281485614	Ndufs4	NADH dehydrogenase (ubiquinone) Fe-S protein 4
ILMN_2619952	0.69703	1.83e-01	1.432405	-5.1069	0.08104563	567316217	Mmp10	matrix metallopeptidase 10
ILMN_1258830	0.69703	1.83e-01	1.4321589	-5.10721	0.25148724	545688123	Plpp1	phospholipid phosphatase 1
ILMN_2928720	0.69703	1.83e-01	1.4320529	-5.10734	0.24742026	52138543	Nuak1	NUAK family, SNF1-like kinase, 1
ILMN_2918155	0.69703	1.83e-01	1.4319643	-5.10744	0.07232134	253683485	Plxna1	plexin A1
ILMN_2773624	0.69703	1.83e-01	1.4318076	-5.10764	0.28762089	142374209	Hexa	hexosaminidase A
ILMN_2849016	0.69703	1.83e-01	1.4316405	-5.10784	0.3349204	166197684	Slc47a1	solute carrier family 47, member 1
ILMN_2723095	0.69703	1.83e-01	1.4316216	-5.10786	0.37101163	224967080	Rapsn	receptor-associated protein of the synapse
ILMN_1257251	0.69703	1.83e-01	1.431545	-5.10796	0.1702625	160333182	Txnl4b	thioredoxin-like 4B
ILMN_2689426	0.69703	1.83e-01	-1.4315025	-5.10801	-0.1022343	74316016	Mybphl	myosin binding protein H-like
ILMN_1218384	0.69703	1.83e-01	1.4314141	-5.10812	0.74873574	84370350	Nfic	nuclear factor I/C
ILMN_2683138	0.69703	1.83e-01	1.431304	-5.10825	0.23132648	262231765	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
ILMN_1230339	0.69703	1.83e-01	1.4312365	-5.10834	0.23692073	751868088	Slc9a8	solute carrier family 9 (sodium/hydrogen exchanger), member 8
ILMN_2824022	0.69703	1.83e-01	1.4310789	-5.10853	0.2096564	262263452	Tab3	TGF-beta activated kinase 1/MAP3K7 binding protein 3
ILMN_1244348	0.69703	1.83e-01	-1.4308573	-5.1088	-0.08135152	47271508	Neurog1	neurogenin 1
ILMN_1239718	0.69703	1.83e-01	1.4307747	-5.1089	0.165536	530537223	Tekt1	tektin 1
ILMN_2633039	0.69703	1.83e-01	1.4306106	-5.1091	0.08247021	254540217	Cox18	cytochrome c oxidase assembly protein 18
ILMN_2534045	0.69703	1.83e-01	1.430558	-5.10917	0.12292234	NA		
ILMN_2666136	0.69703	1.83e-01	-1.4305278	-5.1092	-0.10904444	164698423	Cdh22	cadherin 22
ILMN_1224389	0.69703	1.83e-01	-1.4305253	-5.10921	-0.08542641	NA		
ILMN_2717916	0.69703	1.83e-01	1.4304584	-5.10929	0.50270228	146141094	Mrps18a	mitochondrial ribosomal protein S18A
ILMN_3074985	0.69703	1.83e-01	1.4304211	-5.10934	0.54101101	635172871	H2afz	H2A histone family, member Z
ILMN_3151503	0.69772	1.84e-01	1.4290974	-5.11096	0.07274109	146198844	Mapk1ip1l	mitogen-activated protein kinase 1 interacting protein 1-like
ILMN_2678200	0.69772	1.84e-01	-1.4290141	-5.11106	-0.18053821	93102416	Gars	glycyl-tRNA synthetase
ILMN_1226510	0.69772	1.84e-01	-1.4288884	-5.11121	-0.11838021	222136601	Klrb1b	killer cell lectin-like receptor subfamily B member 1B
ILMN_3162214	0.69772	1.84e-01	-1.4288818	-5.11122	-0.0897492	84662775	Gml2	glycosylphosphatidylinositol anchored molecule like 2
ILMN_2612774	0.69772	1.84e-01	1.4288113	-5.11131	0.25127989	740087223	Agfg2	ArfGAP with FG repeats 2
ILMN_2688378	0.69772	1.84e-01	1.4283629	-5.11186	0.14023121	158966688	Nop2	NOP2 nucleolar protein
ILMN_1238597	0.69772	1.84e-01	-1.428163	-5.1121	-0.10200354	218749871	Omd	osteomodulin
ILMN_2642349	0.69772	1.84e-01	1.4280655	-5.11222	0.15854335	113680129	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2
ILMN_3111421	0.69772	1.84e-01	-1.4280277	-5.11227	-0.1521244	448261633	Dnm1l	dynamin 1-like
ILMN_2602588	0.69772	1.84e-01	1.4279823	-5.11232	0.13281926	142374816	Zc3hc1	zinc finger, C3HC type 1
ILMN_2480638	0.69772	1.84e-01	1.4278228	-5.11252	0.19914983	224994262	Trpt1	tRNA phosphotransferase 1
ILMN_1220244	0.69772	1.84e-01	1.4278027	-5.11254	0.16429596	559098489	Pitx2	paired-like homeodomain transcription factor 2
ILMN_1233481	0.69776	1.84e-01	-1.4275998	-5.11279	-0.28589759	226246592	Actr10	ARP10 actin-related protein 10
ILMN_3055445	0.69804	1.84e-01	-1.4271419	-5.11335	-0.07202806	118129878	Hid1	HID1 domain containing
ILMN_2956095	0.69804	1.84e-01	-1.4270015	-5.11352	-0.08835467	282721086	Rassf4	Ras association (RalGDS/AF-6) domain family member 4
ILMN_2696749	0.69809	1.84e-01	-1.4263331	-5.11434	-0.06424846	146149075	Rac3	RAS-related C3 botulinum substrate 3
ILMN_2995290	0.69809	1.84e-01	-1.4262694	-5.11442	-0.15372984	311893372	Dync1i2	dynein cytoplasmic 1 intermediate chain 2
ILMN_2702628	0.69809	1.84e-01	1.4261449	-5.11457	0.44499151	31981150	Rilpl1	Rab interacting lysosomal protein-like 1
ILMN_2617775	0.69809	1.84e-01	1.4261392	-5.11458	0.14038536	160358784	Acvr2a	activin receptor IIA
ILMN_2631423	0.69809	1.84e-01	1.4261357	-5.11458	0.19275643	294997229	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
ILMN_1230505	0.69811	1.84e-01	-1.425878	-5.1149	-0.09734028	141803478	L3hypdh	L-3-hydroxyproline dehydratase (trans-)
ILMN_2606973	0.69811	1.85e-01	1.4252687	-5.11564	0.41602874	546231159	Tmem201	transmembrane protein 201
ILMN_3161884	0.69811	1.85e-01	-1.4251818	-5.11575	-0.0786996	62000657	Ccdc92b	coiled-coil domain containing 92B
ILMN_2668369	0.69811	1.85e-01	1.4251785	-5.11575	0.06139527	281332097	Mrpl45	mitochondrial ribosomal protein L45
ILMN_2931973	0.69811	1.85e-01	-1.4251727	-5.11576	-0.06350129	146149211	Ttc24	tetratricopeptide repeat domain 24
ILMN_2774563	0.69811	1.85e-01	-1.4251293	-5.11581	-0.07541247	257196175	Mug1	murinoglobulin 1
ILMN_2726047	0.69811	1.85e-01	-1.4249724	-5.116	-0.06329688	NA		
ILMN_1226704	0.69835	1.85e-01	-1.4245345	-5.11654	-0.35513565	787168058	Vps28	vacuolar protein sorting 28
ILMN_2664929	0.69835	1.85e-01	-1.4242547	-5.11688	-0.10320833	118129874	Cd8b1	CD8 antigen, beta chain 1
ILMN_2926257	0.69835	1.85e-01	-1.4240326	-5.11715	-0.07443352	13385691	Gpatch1	G patch domain containing 1
ILMN_2861225	0.69835	1.85e-01	1.4238084	-5.11742	0.15759669	599044574	Dhx35	DEAH (Asp-Glu-Ala-His) box polypeptide 35
ILMN_1217849	0.69835	1.85e-01	1.4237159	-5.11754	0.18800741	145301582	Laptm5	lysosomal-associated protein transmembrane 5
ILMN_2616461	0.69835	1.85e-01	-1.4236466	-5.11762	-0.08411801	255958269	Nagk	N-acetylglucosamine kinase
ILMN_2656854	0.69835	1.85e-01	-1.423488	-5.11782	-0.23117013	NA		
ILMN_2762026	0.69835	1.85e-01	-1.4234329	-5.11788	-0.11576357	118130232	Pcna	proliferating cell nuclear antigen
ILMN_1224222	0.69858	1.85e-01	-1.4230541	-5.11835	-0.10833733	146149222	Cdc123	cell division cycle 123
ILMN_1257279	0.6986	1.85e-01	1.4228366	-5.11861	0.13003569	282165736	Vps41	VPS41 HOPS complex subunit
ILMN_1228567	0.6986	1.85e-01	-1.4227105	-5.11876	-0.06617557	557636714	Pknox2	Pbx/knotted 1 homeobox 2
ILMN_2517170	0.69862	1.85e-01	1.4225221	-5.11899	0.34444264	922959982	Tuba4a	tubulin, alpha 4A
ILMN_2649635	0.6987	1.86e-01	1.4222885	-5.11928	0.3651449	158508727	Klhdc1	kelch domain containing 1
ILMN_3123836	0.69875	1.86e-01	-1.422063	-5.11956	-0.26822139	589269169	Nudt7	nudix (nucleoside diphosphate linked moiety X)-type motif 7
ILMN_2638428	0.69875	1.86e-01	1.4219122	-5.11974	0.06265878	158749541	Cdkn1b	cyclin-dependent kinase inhibitor 1B
ILMN_1248384	0.69876	1.86e-01	-1.4215327	-5.1202	-0.11166031	146134506	Ylpm1	YLP motif containing 1
ILMN_2915835	0.69876	1.86e-01	-1.4215076	-5.12023	-0.08469349	NA		
ILMN_2677728	0.69876	1.86e-01	-1.4213197	-5.12046	-0.07158471	19527359	Abhd3	abhydrolase domain containing 3
